secu_code,secu_abbr,chi_spelling,listed_date,listed_sector,industry_code,first_industry_name,second_industry_name,third_industry_name
"600754.SH","锦江酒店","JJJD","1996.10.11",1,"460901","社会服务","酒店餐饮","酒店"
"600755.SH","厦门国贸","XMGM","1996.10.03",1,"420802","交通运输","物流","原材料供应链服务"
"600757.SH","长江传媒","CJCM","1996.10.03",1,"720901","传媒","出版","教育出版"
"600758.SH","辽宁能源","LNNY","1996.10.29",1,"740102","煤炭","煤炭开采","焦煤"
"600760.SH","中航沈飞","ZHSF","1996.10.11",1,"650201","国防军工","航空装备Ⅱ","航空装备Ⅲ"
"600761.SH","安徽合力","AHHL","1996.10.09",1,"640601","机械设备","工程机械","工程机械整机"
"600764.SH","中国海防","ZGHF","1996.11.04",1,"650401","国防军工","航海装备Ⅱ","航海装备Ⅲ"
"600768.SH","宁波富邦","NBFB","1996.11.11",1,"240301","有色金属","工业金属","铝"
"600770.SH","综艺股份","ZYGF","1996.11.20",1,"510101","综合","综合Ⅱ","综合Ⅲ"
"600771.SH","广誉远","GYY","1996.11.05",1,"370201","医药生物","中药Ⅱ","中药Ⅲ"
"600773.SH","西藏城投","XZCT","1996.11.08",1,"430101","房地产","房地产开发","住宅开发"
"600774.SH","汉商集团","HSJT","1996.11.08",1,"370102","医药生物","化学制药","化学制剂"
"600775.SH","南京熊猫","NJXM","1996.11.18",1,"730206","通信","通信设备","通信终端及配件"
"600776.SH","东方通信","DFTX","1996.11.26",1,"730207","通信","通信设备","其他通信设备"
"600778.SH","友好集团","YHJT","1996.12.03",1,"450303","商贸零售","一般零售","多业态零售"
"600779.SH","水井坊","SJF","1996.12.06",1,"340501","食品饮料","白酒Ⅱ","白酒Ⅲ"
"600780.SH","通宝能源","TBNY","1996.12.05",1,"410101","公用事业","电力","火力发电"
"600783.SH","鲁信创投","LXCT","1996.12.25",1,"640103","机械设备","通用设备","磨具磨料"
"600784.SH","鲁银投资","LYTZ","1996.12.25",1,"510101","综合","综合Ⅱ","综合Ⅲ"
"600785.SH","新华百货","XHBH","1997.01.08",1,"450303","商贸零售","一般零售","多业态零售"
"600787.SH","中储股份","ZCGF","1997.01.21",1,"420806","交通运输","物流","仓储物流"
"600789.SH","鲁抗医药","LKYY","1997.02.26",1,"370102","医药生物","化学制药","化学制剂"
"600790.SH","轻纺城","QFC","1997.02.28",1,"450304","商贸零售","一般零售","商业物业经营"
"600791.SH","京能置业","JNZY","1997.01.30",1,"430101","房地产","房地产开发","住宅开发"
"600792.SH","云煤能源","YMNY","1997.01.23",1,"740201","煤炭","焦炭Ⅱ","焦炭Ⅲ"
"600793.SH","宜宾纸业","YBZY","1997.02.20",1,"360103","轻工制造","造纸","特种纸"
"600794.SH","保税科技","BSKJ","1997.03.06",1,"420806","交通运输","物流","仓储物流"
"600795.SH","国电电力","GDDL","1997.03.18",1,"410101","公用事业","电力","火力发电"
"600796.SH","钱江生化","QJSH","1997.04.08",1,"760102","环保","环境治理","水务及水治理"
"600798.SH","宁波海运","NBHY","1997.04.23",1,"421101","交通运输","航运港口","航运"
"600800.SH","渤海化学","BHHX","1993.12.06",1,"750303","石油石化","炼化及贸易","其他石化"
"600801.SH","华新水泥","HXSN","1994.01.03",1,"610101","建筑材料","水泥","水泥制造"
"600802.SH","福建水泥","FJSN","1994.01.03",1,"610101","建筑材料","水泥","水泥制造"
"600803.SH","新奥股份","XAGF","1994.01.03",1,"410301","公用事业","燃气Ⅱ","燃气Ⅲ"
"600805.SH","悦达投资","YDTZ","1994.01.03",1,"510101","综合","综合Ⅱ","综合Ⅲ"
"600808.SH","马钢股份","MGGF","1994.01.06",1,"230402","钢铁","普钢","板材"
"600809.SH","山西汾酒","SXFJ","1994.01.06",1,"340501","食品饮料","白酒Ⅱ","白酒Ⅲ"
"600812.SH","华北制药","HBZY","1994.01.14",1,"370102","医药生物","化学制药","化学制剂"
"600814.SH","杭州解百","HZJB","1994.01.14",1,"450301","商贸零售","一般零售","百货"
"600815.SH","厦工股份","XGGF","1994.01.28",1,"640601","机械设备","工程机械","工程机械整机"
"600817.SH","宇通重工","YTZG","1994.01.28",1,"760201","环保","环保设备Ⅱ","环保设备Ⅲ"
"600818.SH","中路股份","ZLGF","1994.01.28",1,"280401","汽车","摩托车及其他","其他运输设备"
"600819.SH","耀皮玻璃","YPBL","1994.01.28",1,"610201","建筑材料","玻璃玻纤","玻璃制造"
"600820.SH","隧道股份","SDGF","1994.01.28",1,"620306","建筑装饰","基础建设","基建市政工程"
"600821.SH","金开新能","JKXN","1994.01.28",1,"410106","公用事业","电力","光伏发电"
"600822.SH","上海物贸","SHWM","1994.02.04",1,"280302","汽车","汽车服务","汽车经销商"
"600824.SH","益民集团","YMJT","1994.02.04",1,"450303","商贸零售","一般零售","多业态零售"
"600825.SH","新华传媒","XHCM","1994.02.04",1,"720902","传媒","出版","大众出版"
"600827.SH","百联股份","BLGF","1994.02.04",1,"450303","商贸零售","一般零售","多业态零售"
"600828.SH","茂业商业","MYSY","1994.02.24",1,"450301","商贸零售","一般零售","百货"
"600833.SH","第一医药","DYYY","1994.02.24",1,"370403","医药生物","医药商业","线下药店"
"600834.SH","申通地铁","STDT","1994.02.24",1,"420902","交通运输","铁路公路","公交"
"600835.SH","上海机电","SHJD","1994.02.24",1,"640204","机械设备","专用设备","楼宇设备"
"600838.SH","上海九百","SHJB","1994.02.24",1,"450303","商贸零售","一般零售","多业态零售"
"600839.SH","四川长虹","SCCH","1994.03.11",1,"330201","家用电器","黑色家电","彩电"
"600841.SH","动力新科","DLXK","1994.03.11",1,"280203","汽车","汽车零部件","底盘与发动机系统"
"600845.SH","宝信软件","BXRJ","1994.03.11",1,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"600846.SH","同济科技","TJKJ","1994.03.11",1,"620601","建筑装饰","工程咨询服务Ⅱ","工程咨询服务Ⅲ"
"600848.SH","上海临港","SHLG","1994.03.24",1,"430103","房地产","房地产开发","产业地产"
"600853.SH","龙建股份","LJGF","1994.04.04",1,"620306","建筑装饰","基础建设","基建市政工程"
"600854.SH","春兰股份","CLGF","1994.04.25",1,"430101","房地产","房地产开发","住宅开发"
"600855.SH","航天长峰","HTCF","1994.04.25",1,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"600857.SH","宁波中百","NBZB","1994.04.25",1,"450301","商贸零售","一般零售","百货"
"600858.SH","银座股份","YZGF","1994.05.06",1,"450303","商贸零售","一般零售","多业态零售"
"600859.SH","王府井","WFJ","1994.05.06",1,"450301","商贸零售","一般零售","百货"
"600860.SH","京城股份","JCGF","1994.05.06",1,"640108","机械设备","通用设备","金属制品"
"600861.SH","北京人力","BJRL","1994.05.20",1,"460801","社会服务","专业服务","人力资源服务"
"600862.SH","中航高科","ZHGK","1994.05.20",1,"650201","国防军工","航空装备Ⅱ","航空装备Ⅲ"
"600863.SH","内蒙华电","NMHD","1994.05.20",1,"410101","公用事业","电力","火力发电"
"600865.SH","百大集团","BDJT","1994.08.09",1,"450301","商贸零售","一般零售","百货"
"600866.SH","星湖科技","XHKJ","1994.08.18",1,"220315","基础化工","化学制品","食品及饲料添加剂"
"600867.SH","通化东宝","THDB","1994.08.24",1,"370304","医药生物","生物制品","其他生物制品"
"600869.SH","远东股份","YDGF","1995.02.06",1,"630805","电力设备","电网设备","线缆部件及其他"
"600874.SH","创业环保","CYHB","1995.06.30",1,"760102","环保","环境治理","水务及水治理"
"600876.SH","凯盛新能","KSXN","1995.10.31",1,"610201","建筑材料","玻璃玻纤","玻璃制造"
"600877.SH","电科芯片","DKXP","1995.10.13",1,"270105","电子","半导体","模拟芯片设计"
"600879.SH","航天电子","HTDZ","1995.11.15",1,"650101","国防军工","航天装备Ⅱ","航天装备Ⅲ"
"600880.SH","博瑞传播","BRCB","1995.11.15",1,"461103","社会服务","教育","教育运营及其他"
"600881.SH","亚泰集团","YTJT","1995.11.15",1,"510101","综合","综合Ⅱ","综合Ⅲ"
"600883.SH","博闻科技","BWKJ","1995.12.08",1,"110104","农林牧渔","种植业","食用菌"
"600884.SH","杉杉股份","SSGF","1996.01.30",1,"630702","电力设备","电池","电池化学品"
"600885.SH","宏发股份","HFGF","1996.02.05",1,"630803","电力设备","电网设备","电网自动化设备"
"600886.SH","国投电力","GTDL","1996.01.18",1,"410102","公用事业","电力","水力发电"
"600888.SH","新疆众和","XJZH","1996.02.15",1,"240301","有色金属","工业金属","铝"
"600889.SH","南京化纤","NJHX","1996.03.08",1,"220403","基础化工","化学纤维","粘胶"
"600893.SH","航发动力","HFDL","1996.04.08",1,"650201","国防军工","航空装备Ⅱ","航空装备Ⅲ"
"600895.SH","张江高科","ZJGK","1996.04.22",1,"430103","房地产","房地产开发","产业地产"
"600897.SH","厦门空港","XMKG","1996.05.31",1,"421002","交通运输","航空机场","机场"
"600900.SH","长江电力","CJDL","2003.11.18",1,"410102","公用事业","电力","水力发电"
"600903.SH","贵州燃气","GZRQ","2017.11.07",1,"410301","公用事业","燃气Ⅱ","燃气Ⅲ"
"600906.SH","财达证券","CDZQ","2021.05.07",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"600909.SH","华安证券","HAZQ","2016.12.06",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"600916.SH","中国黄金","ZGHJ","2021.02.05",1,"350301","纺织服饰","饰品","钟表珠宝"
"600917.SH","重庆燃气","CQRQ","2014.09.30",1,"410301","公用事业","燃气Ⅱ","燃气Ⅲ"
"600918.SH","中泰证券","ZTZQ","2020.06.03",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"600919.SH","江苏银行","JSYH","2016.08.02",1,"480401","银行","城商行Ⅱ","城商行Ⅲ"
"600925.SH","苏能股份","SNGF","2023.03.29",1,"740101","煤炭","煤炭开采","动力煤"
"600928.SH","西安银行","XAYH","2019.03.01",1,"480401","银行","城商行Ⅱ","城商行Ⅲ"
"600929.SH","雪天盐业","XTYY","2018.03.26",1,"220203","基础化工","化学原料","无机盐"
"600933.SH","爱柯迪","AKD","2017.11.17",1,"280203","汽车","汽车零部件","底盘与发动机系统"
"600935.SH","华塑股份","HSGF","2021.11.26",1,"220202","基础化工","化学原料","氯碱"
"600939.SH","重庆建工","CQJG","2017.02.21",1,"620101","建筑装饰","房屋建设Ⅱ","房屋建设Ⅲ"
"600955.SH","维远股份","WYGF","2021.09.15",1,"220204","基础化工","化学原料","其他化学原料"
"600956.SH","新天绿能","XTLN","2020.06.29",1,"410107","公用事业","电力","风力发电"
"600959.SH","江苏有线","JSYX","2015.04.28",1,"721001","传媒","电视广播Ⅱ","电视广播Ⅲ"
"600960.SH","渤海汽车","BHQC","2004.04.07",1,"280203","汽车","汽车零部件","底盘与发动机系统"
"600961.SH","株冶集团","ZYJT","2004.08.30",1,"240303","有色金属","工业金属","铅锌"
"600962.SH","国投中鲁","GTZL","2004.06.22",1,"110501","农林牧渔","农产品加工","果蔬加工"
"600965.SH","福成股份","FCGF","2004.07.13",1,"110704","农林牧渔","养殖业","其他养殖"
"600968.SH","海油发展","HYFZ","2019.06.26",1,"750201","石油石化","油服工程","油田服务"
"600970.SH","中材国际","ZCGJ","2005.04.12",1,"620403","建筑装饰","专业工程","国际工程"
"600971.SH","恒源煤电","HYMD","2004.08.17",1,"740101","煤炭","煤炭开采","动力煤"
"600973.SH","宝胜股份","BSGF","2004.08.02",1,"630805","电力设备","电网设备","线缆部件及其他"
"600975.SH","新五丰","XWF","2004.06.09",1,"110702","农林牧渔","养殖业","生猪养殖"
"600976.SH","健民集团","JMJT","2004.04.19",1,"370201","医药生物","中药Ⅱ","中药Ⅲ"
"600977.SH","中国电影","ZGDY","2016.08.09",1,"720601","传媒","影视院线","影视动漫制作"
"600979.SH","广安爱众","GAAZ","2004.09.06",1,"410110","公用事业","电力","电能综合服务"
"600980.SH","北矿科技","BKKJ","2004.05.12",1,"640203","机械设备","专用设备","能源及重型设备"
"600981.SH","汇鸿集团","HHJT","2004.06.30",1,"450201","商贸零售","贸易Ⅱ","贸易Ⅲ"
"600982.SH","宁波能源","NBNY","2004.07.06",1,"410104","公用事业","电力","热力服务"
"600983.SH","惠而浦","HEP","2004.07.27",1,"330106","家用电器","白色家电","冰洗"
"600984.SH","建设机械","JSJX","2004.07.07",1,"640601","机械设备","工程机械","工程机械整机"
"600985.SH","淮北矿业","HBKY","2004.04.28",1,"740102","煤炭","煤炭开采","焦煤"
"600986.SH","浙文互联","ZWHL","2004.04.26",1,"720501","传媒","广告营销","营销代理"
"600987.SH","航民股份","HMGF","2004.08.09",1,"350104","纺织服饰","纺织制造","印染"
"600989.SH","宝丰能源","BFNY","2019.05.16",1,"220205","基础化工","化学原料","煤化工"
"600990.SH","四创电子","SCDZ","2004.05.10",1,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"600992.SH","贵绳股份","GSGF","2004.05.14",1,"640108","机械设备","通用设备","金属制品"
"600995.SH","南网储能","NWCN","2004.06.15",1,"410110","公用事业","电力","电能综合服务"
"600996.SH","贵广网络","GGWL","2016.12.26",1,"721001","传媒","电视广播Ⅱ","电视广播Ⅲ"
"600997.SH","开滦股份","KLGF","2004.06.02",1,"740102","煤炭","煤炭开采","焦煤"
"600998.SH","九州通","JZT","2010.11.02",1,"370402","医药生物","医药商业","医药流通"
"600999.SH","招商证券","ZSZQ","2009.11.17",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"601000.SH","唐山港","TSG","2010.07.05",1,"421102","交通运输","航运港口","港口"
"601002.SH","晋亿实业","JYSY","2007.01.26",1,"640108","机械设备","通用设备","金属制品"
"601003.SH","柳钢股份","LGGF","2007.02.27",1,"230402","钢铁","普钢","板材"
"601005.SH","重庆钢铁","CQGT","2007.02.28",1,"230402","钢铁","普钢","板材"
"601006.SH","大秦铁路","DQTL","2006.08.01",1,"420903","交通运输","铁路公路","铁路运输"
"601007.SH","金陵饭店","JLFD","2007.04.06",1,"460901","社会服务","酒店餐饮","酒店"
"601008.SH","连云港","LYG","2007.04.26",1,"421102","交通运输","航运港口","港口"
"601009.SH","南京银行","NJYH","2007.07.19",1,"480401","银行","城商行Ⅱ","城商行Ⅲ"
"601010.SH","文峰股份","WFGF","2011.06.03",1,"450303","商贸零售","一般零售","多业态零售"
"601011.SH","宝泰隆","BTL","2011.03.09",1,"740201","煤炭","焦炭Ⅱ","焦炭Ⅲ"
"601012.SH","隆基绿能","LJLN","2012.04.11",1,"630502","电力设备","光伏设备","光伏电池组件"
"601015.SH","陕西黑猫","SXHM","2014.11.05",1,"740201","煤炭","焦炭Ⅱ","焦炭Ⅲ"
"601016.SH","节能风电","JNFD","2014.09.29",1,"410107","公用事业","电力","风力发电"
"601019.SH","山东出版","SDCB","2017.11.22",1,"720901","传媒","出版","教育出版"
"601020.SH","华钰矿业","HYKY","2016.03.16",1,"240303","有色金属","工业金属","铅锌"
"601021.SH","春秋航空","CQHK","2015.01.21",1,"421001","交通运输","航空机场","航空运输"
"601022.SH","宁波远洋","NBYY","2022.12.08",1,"421101","交通运输","航运港口","航运"
"601058.SH","赛轮轮胎","SLLT","2011.06.30",1,"280204","汽车","汽车零部件","轮胎轮毂"
"601059.SH","信达证券","XDZQ","2023.02.01",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"601061.SH","中信金属","ZXJS","2023.04.10",1,"450201","商贸零售","贸易Ⅱ","贸易Ⅲ"
"601065.SH","江盐集团","JYJT","2023.04.10",1,"220201","基础化工","化学原料","纯碱"
"601066.SH","中信建投","ZXJT","2018.06.20",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"601068.SH","中铝国际","ZLGJ","2018.08.31",1,"620404","建筑装饰","专业工程","其他专业工程"
"601069.SH","西部黄金","XBHJ","2015.01.22",1,"240401","有色金属","贵金属","黄金"
"601088.SH","中国神华","ZGSH","2007.10.09",1,"740101","煤炭","煤炭开采","动力煤"
"601089.SH","福元医药","FYYY","2022.06.30",1,"370102","医药生物","化学制药","化学制剂"
"601098.SH","中南传媒","ZNCM","2010.10.28",1,"720901","传媒","出版","教育出版"
"601101.SH","昊华能源","HHNY","2010.03.31",1,"740101","煤炭","煤炭开采","动力煤"
"601106.SH","中国一重","ZGYZ","2010.02.09",1,"640203","机械设备","专用设备","能源及重型设备"
"601108.SH","财通证券","CTZQ","2017.10.24",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"601111.SH","中国国航","ZGGH","2006.08.18",1,"421001","交通运输","航空机场","航空运输"
"601113.SH","华鼎股份","HDGF","2011.05.09",1,"450602","商贸零售","互联网电商","跨境电商"
"601116.SH","三江购物","SJGW","2011.03.02",1,"450302","商贸零售","一般零售","超市"
"601117.SH","中国化学","ZGHX","2010.01.07",1,"620402","建筑装饰","专业工程","化学工程"
"601118.SH","海南橡胶","HNXJ","2011.01.07",1,"110103","农林牧渔","种植业","其他种植业"
"601121.SH","宝地矿业","BDKY","2023.03.10",1,"230301","钢铁","冶钢原料","铁矿石"
"601126.SH","四方股份","SFGF","2010.12.31",1,"630803","电力设备","电网设备","电网自动化设备"
"601127.SH","赛力斯","SLS","2016.06.15",1,"280501","汽车","乘用车","电动乘用车"
"601133.SH","柏诚股份","BCGF","2023.04.10",1,"620404","建筑装饰","专业工程","其他专业工程"
"601136.SH","首创证券","SCZQ","2022.12.22",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"601137.SH","博威合金","BWHJ","2011.01.27",1,"240201","有色金属","金属新材料","其他金属新材料"
"601139.SH","深圳燃气","SZRQ","2009.12.25",1,"410301","公用事业","燃气Ⅱ","燃气Ⅲ"
"601155.SH","新城控股","XCKG","2015.12.04",1,"430102","房地产","房地产开发","商业地产"
"601156.SH","东航物流","DHWL","2021.06.09",1,"420805","交通运输","物流","跨境物流"
"601158.SH","重庆水务","CQSW","2010.03.29",1,"760102","环保","环境治理","水务及水治理"
"601162.SH","天风证券","TFZQ","2018.10.19",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"601163.SH","三角轮胎","SJLT","2016.09.09",1,"280204","汽车","汽车零部件","轮胎轮毂"
"601166.SH","兴业银行","XYYH","2007.02.05",1,"480301","银行","股份制银行Ⅱ","股份制银行Ⅲ"
"601169.SH","北京银行","BJYH","2007.09.19",1,"480401","银行","城商行Ⅱ","城商行Ⅲ"
"601177.SH","杭齿前进","HCQJ","2010.10.11",1,"640108","机械设备","通用设备","金属制品"
"601179.SH","中国西电","ZGXD","2010.01.28",1,"630801","电力设备","电网设备","输变电设备"
"601186.SH","中国铁建","ZGTJ","2008.03.10",1,"620306","建筑装饰","基础建设","基建市政工程"
"601187.SH","厦门银行","XMYH","2020.10.27",1,"480401","银行","城商行Ⅱ","城商行Ⅲ"
"601188.SH","龙江交通","LJJT","2010.03.19",1,"420901","交通运输","铁路公路","高速公路"
